,id,recipeName,rating,totalTimeInSeconds,course,cuisine,ingredients,clean_ingredients,ingredient_count,timeMins,imageURL
45,Onion-Marmalade-_or-Balsamic-Caramelized-Onions_-Closet-Cooking-54976,onion marmalade,5.0,5100.0,"[Condiments and Sauces, Side Dishes]",[American],"[olive oil, onions, water, balsamic vinegar, brown sugar, thyme, pepper, salt]","['olive oil', 'onion', 'water', 'balsamic vinegar', 'brown sugar', 'thyme', 'pepper', 'salt']",8,85.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.l8-uoE_9X9OuN1FF7enIeAHaG0%26pid%3DApi&f=1&ipt=94d27ab5f4eed5b5a1799410f2b1902b25f921d44d90edda76321fcf6634d8e7&ipo=images
46,Chicken-Fried-Steak-with-White-Gravy-1356028,chicken fried steak with white gravy,4.0,1800.0,[Main Dishes],[Southern & Soul Food],"[cube steaks, all-purpose flour, baking powder, baking soda, black pepper, salt, buttermilk, eggs, hot sauce, garlic powder, vegetable shortening, milk, pepper]","['cube steak', 'all purpose flmy', 'baking powder', 'baking soda', 'black pepper', 'salt', 'buttermilk', 'egg', 'hot sauce', 'garlic powder', 'vegetable shortening', 'milk', 'pepper']",13,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.6BEJJ2TPrgbhmbMlfkuiJQHaEK%26pid%3DApi&f=1&ipt=02af7fdeaf1445aeb9d764a36741fe4da76f5c8898eb2e2921076558c2b43a40&ipo=images
47,Sweet-potato-homefries-333826,sweet potato homefries,5.0,1800.0,[Side Dishes],[American],"[sweet potatoes, sweet onion, salt, pepper, smoked paprika, olive oil]","['sweet potato', 'sweet onion', 'salt', 'pepper', 'paprika', 'olive oil']",6,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.INI51mrsnduPiAgth-44SgHaE8%26pid%3DApi&f=1&ipt=8c65076fb63d9a23acdceeee04fdba2984b0cf94c342318c5f1d44c5bef50424&ipo=images
48,Homemade-lemonade-357511,homemade lemonade,5.0,,[Beverages],[American],"[sugar, water, lemon, ice]","['sugar', 'water', 'lemon', 'ice']",4,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.eZ_dz-67Ky2nffi_4SD9-QHaKQ%26pid%3DApi&f=1&ipt=707bbcf921701fe5ae9f59aefe98039be6be8920d481ef2ebcd80537a6382ac0&ipo=images
49,Skinny-scalloped-potato-gratin-352578,skinny scalloped potato gratin,5.0,,[Side Dishes],"[American, French]","[olive oil spray, yukon gold potatoes, butter, salt, pepper, garlic powder, cheddar cheese, fat free milk, bay leaf, grated nutmeg, thyme]","['olive oil spray', 'yukon gold potato', 'butter', 'salt', 'pepper', 'garlic powder', 'dar cheese', 'fat free milk', 'bay leaf', 'nutmeg', 'thyme']",11,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.39qWMuClb6IQx7GNr6wehAHaFj%26pid%3DApi&f=1&ipt=390a375355c7051b58cb6cfda04196e7c6b043c797eb5bbd79c111de4d9b2518&ipo=images
50,Roasted-asparagus-302985,roasted asparagus,4.0,1500.0,"[Lunch and Snacks, Side Dishes]",[American],"[asparagus, garlic, wish-bone light balsamic basil vinaigrette dressing]","['asparagu', 'garlic', 'wish bone light balsamic basil vinaigrette dressing']",3,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.Ibi13q2BRJucWNFGeW9CGAHaJQ%26pid%3DApi&f=1&ipt=b1733cc533cf1be4492f32396f78b47a5d9884cf7e45f1d7456e3fd4bef74847&ipo=images
51,Bbq-chicken-pizza-soup-334993,bbq chicken pizza soup,5.0,,[Soups],"[American, Kid-Friendly]","[extra-virgin olive oil, onions, minced garlic, corn, chicken, chicken broth, bbq sauce, kosher salt, cracked black pepper, garlic salt, cilantro leaves]","['extra virgin olive oil', 'onion', 'garlic', 'corn', 'chicken', 'chicken broth', 'bbq sauce', 'kosher salt', 'black pepper', 'garlic salt', 'cilantro leaf']",11,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.KB1NP1DFp_V8WASmOcTYDwHaLp%26pid%3DApi&f=1&ipt=a5accb06e7ea8bce95861495ebc16cd2735d009583f2ebe9e9ebc2dfad695831&ipo=images
52,Chipotle-Honey-Vinaigrette-532135,chipotle honey vinaigrette,4.0,600.0,[Salads],[American],"[red wine vinegar, honey, vegetable oil, dried oregano, salt, ground black pepper, chipotles in adobo, garlic cloves]","['wine vinegar', 'honey', 'vegetable oil', 'oregano', 'salt', 'black pepper', 'chipotle adobo', 'garlic clove']",8,10.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.wAi2MMFh5nFsiCrI9USrGgHaJd%26pid%3DApi&f=1&ipt=7e4be6954681c0421ad879b09845bced904c595db66a60d709dfe93dce5b4a10&ipo=images
53,Turkey-stuffed-peppers-352582,turkey stuffed peppers,5.0,3300.0,[Main Dishes],[American],"[meat, garlic, onions, chopped cilantro fresh, garlic powder, cumin, salt, red bell pepper, fat-free chicken broth, tomato sauce, cooked rice, olive oil spray, reduced fat shredded cheese]","['meat', 'garlic', 'onion', 'cilantro', 'garlic powder', 'cumin', 'salt', 'bell pepper', 'fat free chicken broth', 'tomato sauce', 'rice', 'olive oil spray', 'cheese']",13,55.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.uMqWIQ-ny6dfy7jnyRbuIQHaJQ%26pid%3DApi&f=1&ipt=0e08c9f43aad8fd2253c5cb9d0be69005c617c972906205cacd2d581f3ddd093&ipo=images
54,BLT-Wraps-472387,blt wraps,5.0,,[Lunch and Snacks],[American],"[mayonnaise, oil, flour tortillas, iceberg lettuce, bacon, sun-dried tomatoes]","['mayonnaise', 'oil', 'flmy tortilla', 'iceberg lettuce', 'bacon', 'tomato']",6,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.iku_WNy-SP2Rn_HdhMiNegHaFj%26pid%3DApi&f=1&ipt=7dfacb6d5f5bed6a8947c80bd6fc56b617397254290885c100289887e50eb3ae&ipo=images
55,Turnip-Greens-Stew-1375805,turnip greens stew,3.0,3600.0,,[American],"[chopped cooked ham, vegetable oil, chicken broth, turnip greens, seasoning, sugar, pepper]","['ham', 'vegetable oil', 'chicken broth', 'turnip', 'seasoning', 'sugar', 'pepper']",7,60.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.KcIeKYqkETUql5ocngSYXQHaEK%26pid%3DApi&f=1&ipt=6e7e319de9dd97eef6e042c573d9b8d56655287c50bbc1d9911b7d0491f15002&ipo=images
56,Bacon-Cheese-Fries-TasteOfHome,bacon cheese fries,5.0,1200.0,"[Appetizers, Lunch and Snacks]",[American],"[french fries, shredded cheddar cheese, green onions, bacon, ranch dressing]","['french fry', 'dar cheese', 'onion', 'bacon', 'ranch dressing']",5,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.mAkOnqRDgj-NylizOlDtnwHaLG%26pid%3DApi&f=1&ipt=190925a66d1a0206549f7379a974b4bfda7df1e758f9505ae484664d76709749&ipo=images
57,Chocolate-sorbet-351956,chocolate sorbet,5.0,,[Desserts],[American],"[water, sugar, salt, unsweetened cocoa powder, pure vanilla extract, brewed espresso]","['water', 'sugar', 'salt', 'cocoa powder', 'pure vanilla extract', 'espresso']",6,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.06oMMlyjOYb6JbLaEPtNewHaLH%26pid%3DApi&f=1&ipt=7653a2f857239ddaa4170e95dfa1ecf480a4da4871f906b0f1beef718ee15379&ipo=images
58,Southern-Style-Meatloaf-1318448,southern style meatloaf,3.0,5220.0,[Main Dishes],[American],"[ground beef, saltines, finely chopped onion, chopped green bell pepper, large eggs, paprika, garlic salt, dri leav thyme, ground black pepper, ketchup, milk, worcestershire sauce]","['beef', 'saltine', 'onion', 'bell pepper', 'egg', 'paprika', 'garlic salt', 'drus leav thyme', 'black pepper', 'ketchup', 'milk', 'worcestershire sauce']",12,87.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.c_SJxVZr2yYYAMR0h-5Y8wHaE7%26pid%3DApi&f=1&ipt=60f092f5849a6f1892c9e5c6804f5366a0ff4a6c08a6bb6e3df5d228419d9b4a&ipo=images
59,Banana-Fritters-Martha-Stewart-196378,banana fritters,3.0,2400.0,"[Breakfast and Brunch, Lunch and Snacks]","[American, Asian]","[bananas, eggs, all-purpose flour, vegetable oil]","['banana', 'egg', 'all purpose flmy', 'vegetable oil']",4,40.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.yFAZS4bt8QxnRHXtBMlkPAHaJl%26pid%3DApi&f=1&ipt=afd69e1e8b546c471bcf0c4704686a52afae43f4fcca4e04dcde823a579b306e&ipo=images
60,Marinated-Roasted-Red-Pepper-Grilled-Cheese-Sandwich-Closet-Cooking-54954,marinated roasted red pepper grilled cheese sandwich,5.0,1500.0,[Lunch and Snacks],[American],"[multigrain bread, olive oil, roasted red peppers, fresh mozzarella, basil]","['multigrain bread', 'olive oil', 'pepper', 'mozzarella', 'basil']",5,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.GQcNE1imMpOyk34uRZAkgQHaHa%26pid%3DApi&f=1&ipt=4bd20b0a1c99f9db77a04a02008b7356b9d7c3075641c7b00d7efb849dff4533&ipo=images
61,Classic-pb_j-sandwich-297015,classic pb&j sandwich,4.0,300.0,[Lunch and Snacks],[American],"[skippy creamy peanut butter, bread, jelli strawberri]","['skippy creamy peanut butter', 'bread', 'jelli strawberrus']",3,5.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.C0TfS757D4Urw8vG2DnorgHaE7%26pid%3DApi&f=1&ipt=713aae8996036f24387f3840bbe3b29995aa419556fa07cfd61d938271d29528&ipo=images
62,Cream-of-asparagus-soup-352170,cream of asparagus soup,5.0,,"[Lunch and Snacks, Soups]","[American, French]","[asparagus, butter, onions, fat-free chicken broth, low-fat sour cream, salt, pepper]","['asparagu', 'butter', 'onion', 'fat free chicken broth', 'low fat smy cream', 'salt', 'pepper']",7,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.F-FZb0yeNmH5BtU_rhgpIQHaHa%26pid%3DApi&f=1&ipt=f023fa1c71540db3d596a78860dccd7fca0b5e682c5b8762f0cbfe6c8c7150ca&ipo=images
63,Sharp-cheddar-cheese-crackers-309057,sharp cheddar cheese crackers,5.0,6300.0,"[Appetizers, Lunch and Snacks]",[American],"[unsalted butter, sharp cheddar cheese, salt, cracked black pepper, all-purpose flour, cold water, garlic powder, chili powder, ancho powder, smoked paprika]","['butter', 'dar cheese', 'salt', 'black pepper', 'all purpose flmy', 'cold water', 'garlic powder', 'chili powder', 'ancho powder', 'paprika']",10,105.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.9LJ69_KG89T-W258in25rAHaHa%26pid%3DApi&f=1&ipt=2fbc15b8cbdd660267b8b1e193dff2f21dfb223fac6c111bf82380d917653ce0&ipo=images
64,Prime-Rib-The-Pioneer-Woman-200099,prime rib,5.0,,[Main Dishes],[American],"[rib-eye roast, olive oil, kosher salt, peppercorns, rosemary, thyme, minced garlic]","['rib eye roast', 'olive oil', 'kosher salt', 'peppercorn', 'rosemary', 'thyme', 'garlic']",7,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.eRffgavZ-olTls2n_1j_ZgHaHa%26pid%3DApi&f=1&ipt=a13def4ca2870e04b2cb18c1fa948a8587d0fdff72600234a28765fad5b7bffc&ipo=images
65,So-easy-slow-cooker-macaroni-_-cheese-298097,so easy slow cooker macaroni & cheese,4.0,11400.0,"[Lunch and Snacks, Main Dishes]",[American],"[fat free milk, american cheese slices, elbow macaroni, cook and drain, i can't believe it's not butter!® spread, grated parmesan cheese]","['fat free milk', 'american cheese slice', 'elbow macaroni', '', 'can t believe it s butter spread', 'parmesan cheese']",6,190.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.LTgDIXFIG37O7uqeT9suqQHaK-%26pid%3DApi&f=1&ipt=a0619c14cdb6861483b724c8ce7572e1f38261daa824e11534d2ae052fd34e64&ipo=images
66,Classic-spinach-salad-299163,classic spinach salad,4.0,1200.0,[Salads],[American],"[frozen chopped spinach, thawed and squeezed dry, wish bone balsam vinaigrett dress, sliced mushrooms, tomatoes, croutons, purple onion, bacon, crisp-cooked and crumbled, eggs]","['spinach', 'dry', 'wish bone balsam vinaigrett dres', 'mushroom', 'tomato', 'crouton', 'purple onion', 'bacon', '', 'egg']",10,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.Afxf5HJ4F3PjOhIrH656vQHaHm%26pid%3DApi&f=1&ipt=10a7188391c3822119302811c0e0c24595c1241ef8636ada01674eb7e5e0042e&ipo=images
67,Asparagus-Gratin-Closet-Cooking-54944,asparagus gratin,5.0,1800.0,[Side Dishes],[American],"[water, asparagus, butter, flour, gruyere cheese, pepper, salt]","['water', 'asparagu', 'butter', 'flmy', 'gruyere cheese', 'pepper', 'salt']",7,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.ytTCeQn_LLRCnOiMbt05jwHaHa%26pid%3DApi&f=1&ipt=858d15f54f24ae48d33104087a6124260e2691ba28e680ecc9d4d4736c77cbad&ipo=images
68,Pecan-Sandies-482532,pecan sandies,4.0,1800.0,[Desserts],[American],"[unsalted butter, light brown sugar, vanilla extract, salt, all-purpose flour, pecans]","['butter', 'light brown sugar', 'vanilla extract', 'salt', 'all purpose flmy', 'pecan']",6,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.rs4Bt1kIQDECBsEypeUzLQHaHa%26pid%3DApi&f=1&ipt=963de28096370603d1b06e86bdcc338e63eb1db7697a27a40c839d2c32edfa83&ipo=images
69,Elvis-Presley_s-Favorite-Pound-Cake-Epicurious,elvis presley's favorite pound cake,5.0,12600.0,[Desserts],[American],"[unsalted butter, cake flour, salt, sugar, large eggs, vanilla, heavy cream]","['butter', 'cake flmy', 'salt', 'sugar', 'egg', 'vanilla', 'heavy cream']",7,210.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.yN672fC_bkoDWmo2-TwboAHaFf%26pid%3DApi&f=1&ipt=0ebb48adeff2f4cf8cf7e5203ede5a888ad0939ac38269ab7cb3632ea24458df&ipo=images
70,Glazed-Baby-Carrots-600962,glazed baby carrots,4.0,1800.0,[Side Dishes],[American],"[light brown sugar, butter, hidden valley® original ranch salad® dressing & seasoning mix, baby carrots]","['light brown sugar', 'butter', 'hidden valley original ranch salad dressing seasoning mix', 'baby carrot']",4,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.dxzgr7VPslk8PSytDkp50wHaE7%26pid%3DApi&f=1&ipt=f74140bd5750adffc9a0e14ba70426ee5205ba785ff6f6171153eaca2607740c&ipo=images
71,Southern-Fried-Okra-1282806,southern fried okra,4.0,2700.0,[],"[Southern & Soul Food, American]","[okra, buttermilk, self-rising cornmeal, oil]","['okra', 'buttermilk', 'self rising cornmeal', 'oil']",4,45.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.4ODgXKupjhz76Ny64rWbAAHaE8%26pid%3DApi&f=1&ipt=a27bf33050997c9cefd72450903661ba4bc5f023efb24829dc29d289e311b7e5&ipo=images
72,Turkey-turnovers-299324,turkey turnovers,4.0,1620.0,"[Lunch and Snacks, Main Dishes]",[American],"[turkey, shredded cheddar cheese, broccoli, hellmann' or best food real mayonnais, salt, ground black pepper, refrigerated crescent rolls]","['turkey', 'dar cheese', 'broccoli', 'hellmann best food real mayonnai', 'salt', 'black pepper', 'crescent roll']",7,27.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.ZCicliP9nDBS9ifbNhHA5gHaHa%26pid%3DApi&f=1&ipt=8ab9b5bf3117b9352e68fe5bd70e7bfad20f9095ebefb6f55f275c44edd5b38b&ipo=images
73,Slow-Cooker-Barbecued-Ribs-513249,slow cooker barbecued ribs,5.0,24300.0,"[Condiments and Sauces, Main Dishes]",[American],"[sweet paprika, brown sugar, cayenne pepper, salt, ground black pepper, pork baby back ribs, barbecue sauce, vegetable oil spray]","['sweet paprika', 'brown sugar', 'cayenne pepper', 'salt', 'black pepper', 'pork baby rib', 'barbecue sauce', 'vegetable oil spray']",8,405.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.5dT20OIHmcsQfwqGzUknwgHaLw%26pid%3DApi&f=1&ipt=2cdf56b793af08a711d9e4a243b693932d1cae69f3c2fe263885d024c66c6b72&ipo=images
74,Avocado-egg-salad-352486,avocado egg salad,5.0,,[Salads],[American],"[hard-boiled egg, egg whites, hass avocado, light mayonnaise, plain yogurt, chives, red wine vinegar, kosher salt, freshly ground pepper]","['egg', 'egg white', 'has avocado', 'light mayonnaise', 'plain yogurt', 'chive', 'wine vinegar', 'kosher salt', 'pepper']",9,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.9eYuPbxaEBfdkn1p8I2BKgHaLH%26pid%3DApi&f=1&ipt=9bc758295463dc1665889f4315d65fe2343249f8aeccddea9525b933816118d0&ipo=images
75,Marinated-Heirloom-Tomato-Salad-The-Shiksa-Blog-46775,marinated heirloom tomato salad,5.0,3000.0,[Salads],[American],"[heirloom tomatoes, fresh basil, fresh lemon, extra-virgin olive oil, sugar, salt, black pepper, tabasco pepper sauce]","['heirloom tomato', 'basil', 'lemon', 'extra virgin olive oil', 'sugar', 'salt', 'black pepper', 'tabasco pepper sauce']",8,50.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.7IEUeOiNJYXScL0Y-ELvGwHaJQ%26pid%3DApi&f=1&ipt=5ce0d8b3673ddc34652bbccc01670ebdc6534c676e85ddf40fdf90483d8b653f&ipo=images
76,Whipped-Frosting-Martha-Stewart,whipped frosting,4.0,1500.0,[Desserts],[American],"[large egg whites, sugar, salt, water, pure vanilla extract]","['egg white', 'sugar', 'salt', 'water', 'pure vanilla extract']",5,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.5hbW2UyZbLU34ti3nnKRygAAAA%26pid%3DApi&f=1&ipt=06fe7730f90f54ff8fa67b5b316f8de4c96ad30b3ff1d71409ec4198b33db41b&ipo=images
77,Snickerdoodles-298592,snickerdoodles,4.0,1920.0,[Desserts],[American],"[granulated sugar, eggs, vanilla extract, all-purpose flour, i can't believe it's not butter!® all purpose sticks, ground cinnamon, sugar]","['sugar', 'egg', 'vanilla extract', 'all purpose flmy', 'can t believe it s butter purpose stick', 'cinnamon', 'sugar']",7,32.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.DVo0VBPmytUxgVMw3XsS5gHaLH%26pid%3DApi&f=1&ipt=0f5e76d513df5c2c260580df91be78c05bd54bff112133c743ffab8c9d6208eb&ipo=images
78,Chopped-Apple-Quinoa-Salad-499607,chopped apple quinoa salad,4.0,1800.0,[Salads],[American],"[apples, carrots, cooked quinoa, chopped almonds, fresh parsley, chutney, mixed greens, salt]","['apple', 'carrot', 'quinoa', 'almond', 'parsley', 'chutney', '', 'salt']",8,30.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.NAFDeG9jTa4y_V0EYuBKOgHaLM%26pid%3DApi&f=1&ipt=b36c8afc6667cdfc34db4a6d1d9b2919665db2db08e21fee8042b3331e1965b3&ipo=images
79,Lemon-Meringue-Angel-Cake-539878,lemon meringue angel cake,4.0,9000.0,[Desserts],[American],"[sugar, cake flour, egg whites, cream of tartar, vanilla extract, salt, lemon curd]","['sugar', 'cake flmy', 'egg white', 'cream tartar', 'vanilla extract', 'salt', 'lemon curd']",7,150.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.LO-uk-0WY0zhQbM6Cjt4OgHaHa%26pid%3DApi&f=1&ipt=b6bc643df98e634e5eef4b6e07aa92543be57bc09a16853fa2df1d7c4bb57de7&ipo=images
80,Zesty-Chicken-And-Potatoes-Allrecipes,zesty chicken and potatoes,4.0,4500.0,[Main Dishes],[American],"[fat-free italian salad dressing, lime juice, lemon juice, rosemary, potatoes, garlic, chicken thighs]","['fat free italian salad dressing', 'lime juice', 'lemon juice', 'rosemary', 'potato', 'garlic', 'chicken thigh']",7,75.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse1.mm.bing.net%2Fth%3Fid%3DOIP.wAQC1NqUZjrqw1W_PDcMmAAAAA%26pid%3DApi&f=1&ipt=361c843901208e844dd771a81ec5de0adf8e86c8b631697eee3bd87618390450&ipo=images
81,Lemon-beignets-371561,lemon beignets,5.0,7200.0,[Desserts],[American],"[water, butter, salt, sugar, all-purpose flour, large eggs, lemon, vegetable oil, powdered sugar, strawberries, balsamic vinegar, vanilla extract]","['water', 'butter', 'salt', 'sugar', 'all purpose flmy', 'egg', 'lemon', 'vegetable oil', 'sugar', 'strawberry', 'balsamic vinegar', 'vanilla extract']",12,120.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.AeflJBAjncRhzxBUd9XR9gHaGm%26pid%3DApi&f=1&ipt=283b200a797d1b636add8fc46e3d3d52d0e9b0ef99b236838711e697dbcfd053&ipo=images
82,Oven-fried-chicken-352485,oven fried chicken,5.0,3000.0,"[Lunch and Snacks, Main Dishes]",[American],"[bone in, bran flakes, kosher salt, garlic powder, paprika, black pepper, cayenne pepper, light mayonnaise, dijon mustard, oil]","['bone', 'bran flake', 'kosher salt', 'garlic powder', 'paprika', 'black pepper', 'cayenne pepper', 'light mayonnaise', 'dijon mustard', 'oil']",10,50.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.q1h7E12XKvqGGX0cVCDNCQHaKv%26pid%3DApi&f=1&ipt=bd9ed03df354b9305a5251085dfddd25507760c56113fec013d68f8f76871b2a&ipo=images
83,Cherry-sorbet-352355,cherry sorbet,5.0,,[Desserts],[American],"[cherries, water, sugar, fresh lemon juice]","['cherry', 'water', 'sugar', 'lemon juice']",4,,duckduckgo.com/iu/?u=https%3A%2F%2Ftse4.mm.bing.net%2Fth%3Fid%3DOIP.4gjPZ6A7jytXMmTQ0CPSjAHaLH%26pid%3DApi&f=1&ipt=3e2fa5aa629db095969048e3e4e9aa52a63066cfebb5cd85c1a13368452711b5&ipo=images
84,Homemade-glazed-doughnuts-302411,homemade glazed doughnuts,5.0,1620.0,"[Breakfast and Brunch, Breads]",[American],"[whole milk, sugar, active dry yeast, large eggs, unsalted butter, all-purpose flour, salt, shortening, powdered sugar, vanilla, cold water]","['milk', 'sugar', 'active dry yeast', 'egg', 'butter', 'all purpose flmy', 'salt', 'shortening', 'sugar', 'vanilla', 'cold water']",11,27.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.J2r3WPpNXzPHANU3LoIeYQHaFj%26pid%3DApi&f=1&ipt=6c54082b86647506d5e54d15c981a00df69438d082670b2e4275a95303f643b4&ipo=images
85,Maple-meatballs-370089,maple meatballs,5.0,1200.0,,[American],"[maple syrup, chili sauce, chives, soy sauce, ground mustard, cooked meatballs]","['maple syrup', 'chili sauce', 'chive', 'soy sauce', 'mustard', 'meatball']",6,20.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse3.mm.bing.net%2Fth%3Fid%3DOIP.1DH8Dowzbztu4cmC_CXyBQHaHJ%26pid%3DApi&f=1&ipt=751cdeca102f679572c5957f7b89d433876250ccaed040413f1fea44c01daefd&ipo=images
86,Best-Marinade-for-Steak-I-Adore-Food-55282,best marinade for steak,4.0,3000.0,,[American],"[worcestershire sauce, soy sauce, liquid smoke, onion powder, garlic powder, lime juice, lime, chili powder, flank steak, fresh cilantro]","['worcestershire sauce', 'soy sauce', 'liquid smoke', 'onion powder', 'garlic powder', 'lime juice', 'lime', 'chili powder', 'flank steak', 'cilantro']",10,50.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.tOtHlI_nVPxusnlCy7gm-QHaLL%26pid%3DApi&f=1&ipt=c4647c918d401345ca79ea9845a6a50d051828417f6a94f2da536b8f9490974b&ipo=images
87,Homemade-chocolate-caramel-cups-333803,homemade chocolate caramel cups,5.0,6300.0,[Desserts],"[American, Kid-Friendly]","[chocolate chips, salted caramels, muffin]","['chocolate chip', 'caramel', 'muffin']",3,105.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.qth-JLjoiTBbLYV9HVoU-gHaJX%26pid%3DApi&f=1&ipt=e58ea998907d6b54c0f7b60c99b6ce6032f7627c14e8db731c7ec87dbcc8f42a&ipo=images
88,Roasted-cauliflower-298059,roasted cauliflower,4.0,3300.0,"[Lunch and Snacks, Side Dishes]",[American],"[cauliflower florets, country crock® spread, lemon juice, garlic, ground black pepper, grated parmesan cheese]","['cauliflower floret', 'country crock spread', 'lemon juice', 'garlic', 'black pepper', 'parmesan cheese']",6,55.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.LKe2u7Uz2BlhpmGBCbjG1QHaKz%26pid%3DApi&f=1&ipt=a2ce47f10641552b7fc145484bacd638a55f2ba872852fa3a04bc4940b495764&ipo=images
89,Chocolate-Buttercream-Frosting-472415,chocolate buttercream frosting,5.0,1500.0,[Desserts],[American],"[salted butter, cream cheese, soften, powdered sugar, milk, vanilla extract, dark chocolate chip]","['butter', 'cream cheese', 'soften', 'sugar', 'milk', 'vanilla extract', 'dark chocolate chip']",7,25.0,duckduckgo.com/iu/?u=https%3A%2F%2Ftse2.mm.bing.net%2Fth%3Fid%3DOIP.xAvpsyoxJsY6l1iPrhXCnwHaLH%26pid%3DApi&f=1&ipt=c0ef88c5233bf1aa3a12358d3584cc0c7951b8698e3150a810ad8de4201a091f&ipo=images
